,PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
538,62864.0,김민식,2020,12,49,4,16,1,0,1,20,4,0,0,1,1,0,2,0,0,1,193,7.0,2020-09-16,2020-10-07,-21 days,15,0.39215686274509803,0.4489795918367347,t1
539,62864.0,김민식,2020,12,45,5,9,3,0,1,15,3,0,0,4,0,0,8,1,2,0,180,5.0,2020-08-22,2020-09-15,-24 days,15,0.3333333333333333,0.4222222222222222,t2
540,62864.0,김민식,2020,11,42,4,10,1,0,0,11,3,0,0,4,0,0,8,2,1,0,172,5.0,2020-07-30,2020-08-21,-22 days,15,0.3191489361702128,0.2857142857142857,t3
541,62864.0,김민식,2020,7,27,3,9,0,1,0,11,6,0,0,2,0,0,4,0,0,0,143,2.0,2020-07-13,2020-07-26,-13 days,9,0.41379310344827586,0.4444444444444444,t4
542,62864.0,김민식,2021,9,35,5,10,1,0,1,14,5,0,0,3,0,0,3,0,1,0,150,1.0,2021-08-14,2021-09-08,-25 days,15,0.38461538461538464,0.45714285714285713,t0
543,62864.0,김민식,2021,10,37,4,6,3,0,0,9,0,0,0,6,0,0,10,1,2,0,192,1.0,2021-06-10,2021-08-11,-62 days,15,0.3333333333333333,0.32432432432432434,t1
544,62864.0,김민식,2021,11,36,6,8,1,0,1,12,6,0,0,10,0,0,6,1,0,0,219,1.0,2021-05-09,2021-06-09,-31 days,15,0.43478260869565216,0.3888888888888889,t2
545,62864.0,김민식,2021,9,34,5,9,2,0,1,14,4,0,0,9,0,1,8,0,0,1,189,3.0,2021-04-14,2021-05-08,-24 days,15,0.5,0.5,t3
546,62864.0,김민식,2021,5,19,1,5,0,0,0,5,2,0,0,4,0,0,6,0,0,0,99,0.0,2021-04-04,2021-04-13,-9 days,7,0.391304347826087,0.2631578947368421,t4
547,62884.0,최항,2018,4,23,3,6,2,0,2,14,8,0,0,4,0,0,10,0,0,0,129,2.0,2018-09-25,2018-11-10,-46 days,15,0.5185185185185185,0.782608695652174,t0
548,62884.0,최항,2018,12,37,6,8,1,0,0,9,2,0,0,3,1,0,9,1,0,0,172,4.0,2018-08-14,2018-09-23,-40 days,15,0.3170731707317073,0.2702702702702703,t1
549,62884.0,최항,2018,13,46,6,16,2,0,2,24,12,1,0,7,1,0,6,0,1,0,205,8.0,2018-07-24,2018-08-12,-19 days,15,0.509090909090909,0.6086956521739131,t2
550,62884.0,최항,2018,8,32,3,12,1,0,0,13,3,0,0,3,2,0,7,0,1,0,147,0.0,2018-06-22,2018-07-22,-30 days,15,0.47368421052631576,0.4375,t3
551,62884.0,최항,2018,5,17,7,5,0,0,3,14,5,0,1,4,2,0,6,0,0,0,80,1.0,2018-05-22,2018-06-21,-30 days,15,0.6086956521739131,1.0,t4
552,62884.0,최항,2018,9,37,6,6,2,0,0,8,2,1,0,1,1,0,15,0,0,0,137,4.0,2018-04-12,2018-05-20,-38 days,15,0.2564102564102564,0.2702702702702703,t5
553,62884.0,최항,2018,10,35,7,13,5,1,0,20,6,0,1,3,1,0,6,0,0,0,163,5.0,2018-03-25,2018-04-11,-17 days,12,0.5897435897435898,0.7428571428571429,t6
554,62884.0,최항,2019,12,31,4,7,2,0,0,9,3,1,1,9,1,0,9,0,0,0,152,3.0,2019-08-10,2019-10-17,-68 days,15,0.4634146341463415,0.3548387096774194,t0
555,62884.0,최항,2019,14,44,5,14,2,0,0,16,4,1,0,3,1,0,4,1,1,1,212,4.0,2019-05-17,2019-08-09,-84 days,15,0.40816326530612246,0.4090909090909091,t1
556,62884.0,최항,2019,8,28,1,5,0,0,0,5,1,0,0,1,0,0,5,2,0,0,84,1.0,2019-04-11,2019-05-16,-35 days,15,0.20689655172413793,0.17857142857142858,t2
557,62884.0,최항,2019,9,29,2,5,1,0,0,6,6,0,0,4,0,0,8,0,0,0,116,2.0,2019-03-23,2019-04-10,-18 days,10,0.30303030303030304,0.2413793103448276,t3
558,62884.0,최항,2020,14,45,8,12,1,0,2,19,7,0,0,8,0,0,6,0,0,0,215,3.0,2020-08-29,2020-09-15,-17 days,15,0.4339622641509434,0.4888888888888889,t0
559,62884.0,최항,2020,13,51,11,17,2,0,0,19,5,0,0,9,0,0,10,2,0,1,241,7.0,2020-08-08,2020-08-28,-20 days,15,0.4666666666666667,0.4117647058823529,t1
560,62884.0,최항,2020,9,32,2,5,0,0,0,5,3,1,0,4,1,1,10,0,0,0,147,0.0,2020-05-26,2020-07-28,-63 days,15,0.2894736842105263,0.15625,t2
561,62884.0,최항,2020,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,19,0.0,2020-05-07,2020-05-24,-17 days,2,0.25,0.25,t3
562,62893.0,최정민,2018,5,13,1,3,0,0,0,3,0,0,2,1,1,0,8,0,0,0,57,0.0,2018-07-07,2018-10-13,-98 days,15,0.3333333333333333,0.23076923076923078,t0
563,62893.0,최정민,2018,6,21,5,3,1,0,0,4,3,1,0,2,0,0,2,1,4,0,87,0.0,2018-06-03,2018-07-06,-33 days,15,0.2222222222222222,0.23809523809523808,t1
564,62893.0,최정민,2018,9,40,9,14,1,0,2,21,3,0,0,3,0,0,8,1,0,0,158,2.0,2018-05-10,2018-06-02,-23 days,15,0.46511627906976744,0.6,t2
565,62893.0,최정민,2018,2,9,2,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,33,0.0,2018-04-13,2018-05-09,-26 days,12,0.2,0.1111111111111111,t3
566,62907.0,박민우,2018,15,60,10,21,4,0,0,25,4,4,1,7,2,0,4,0,0,0,280,5.0,2018-09-20,2018-10-13,-23 days,15,0.4927536231884058,0.48333333333333334,t0
567,62907.0,박민우,2018,12,53,17,21,4,1,2,33,8,4,1,6,1,1,3,3,0,1,237,5.0,2018-08-14,2018-09-19,-36 days,15,0.5901639344262295,0.7547169811320755,t1
568,62907.0,박민우,2018,14,54,13,18,5,0,0,23,1,0,0,6,1,1,6,1,2,0,225,6.0,2018-07-08,2018-08-12,-35 days,15,0.484375,0.5185185185185185,t2
569,62907.0,박민우,2018,13,52,7,16,2,2,1,25,5,0,2,2,2,0,7,0,0,0,222,4.0,2018-06-16,2018-07-07,-21 days,15,0.44642857142857145,0.5769230769230769,t3
570,62907.0,박민우,2018,13,55,6,22,4,0,1,29,5,5,0,3,2,0,5,0,0,0,223,4.0,2018-05-29,2018-06-15,-17 days,15,0.5333333333333333,0.6181818181818182,t4
571,62907.0,박민우,2018,14,51,3,16,1,0,0,17,4,1,0,4,1,1,8,0,0,2,212,4.0,2018-04-24,2018-05-25,-31 days,15,0.40350877192982454,0.35294117647058826,t5
572,62907.0,박민우,2018,14,57,4,10,0,0,0,10,1,2,1,1,0,0,13,0,1,0,232,0.0,2018-04-05,2018-04-22,-17 days,15,0.1864406779661017,0.17543859649122806,t6
573,62907.0,박민우,2018,8,29,8,9,2,2,1,18,5,1,0,3,1,0,5,0,0,1,143,3.0,2018-03-24,2018-04-04,-11 days,10,0.5454545454545454,0.7931034482758621,t7
574,62907.0,박민우,2019,14,55,7,19,0,1,0,21,6,0,0,3,2,0,5,0,1,0,229,3.0,2019-09-12,2019-10-03,-21 days,15,0.4098360655737705,0.4,t0
575,62907.0,박민우,2019,14,54,9,20,3,3,0,29,7,1,3,4,3,0,5,0,0,0,232,6.0,2019-08-22,2019-09-11,-20 days,15,0.5409836065573771,0.6481481481481481,t1
576,62907.0,박민우,2019,14,48,11,15,2,2,1,24,6,3,2,6,1,1,2,1,0,2,192,5.0,2019-08-01,2019-08-20,-19 days,15,0.5,0.6041666666666666,t2
577,62907.0,박민우,2019,14,62,11,22,5,1,0,29,5,3,0,4,0,0,7,3,0,0,254,6.0,2019-07-06,2019-07-31,-25 days,15,0.48484848484848486,0.5645161290322581,t3
578,62907.0,박민우,2019,15,53,14,16,3,1,0,21,9,5,0,8,2,0,5,1,0,2,245,6.0,2019-06-16,2019-07-05,-19 days,15,0.47619047619047616,0.4716981132075472,t4
579,62907.0,박민우,2019,14,57,7,15,3,0,0,18,2,1,0,3,0,0,5,4,0,0,214,3.0,2019-05-29,2019-06-15,-17 days,15,0.35,0.3684210526315789,t5
580,62907.0,박민우,2019,14,60,15,23,4,0,0,27,2,4,0,5,0,0,5,1,1,0,245,3.0,2019-05-10,2019-05-28,-18 days,15,0.48484848484848486,0.5166666666666667,t6
581,62907.0,박민우,2019,14,55,12,21,2,0,0,23,8,1,2,7,1,0,5,0,0,2,247,5.0,2019-04-20,2019-05-09,-19 days,15,0.49206349206349204,0.45454545454545453,t7
582,62907.0,박민우,2019,6,27,3,10,1,0,0,11,0,0,0,2,0,0,2,0,0,0,124,1.0,2019-04-13,2019-04-19,-6 days,6,0.4482758620689655,0.4444444444444444,t8
583,62907.0,박민우,2020,14,52,9,16,2,1,1,23,3,0,0,5,1,1,10,2,0,0,236,3.0,2020-10-18,2020-11-24,-37 days,15,0.4576271186440678,0.5192307692307693,t0
584,62907.0,박민우,2020,14,55,8,19,1,0,3,29,10,0,1,2,4,0,7,1,1,0,241,11.0,2020-10-03,2020-10-17,-14 days,15,0.46774193548387094,0.6,t1
585,62907.0,박민우,2020,15,50,8,20,3,1,0,25,16,2,1,7,2,0,5,3,0,4,252,5.0,2020-09-17,2020-10-02,-15 days,15,0.559322033898305,0.58,t2
586,62907.0,박민우,2020,15,62,13,24,5,1,0,31,7,3,1,4,6,0,10,0,0,1,286,9.0,2020-08-29,2020-09-16,-18 days,15,0.5555555555555556,0.5967741935483871,t3
587,62907.0,박민우,2020,13,55,9,21,2,0,1,26,5,2,2,4,0,0,9,0,0,0,244,1.0,2020-07-19,2020-08-28,-40 days,15,0.4745762711864407,0.5272727272727272,t4
588,62907.0,박민우,2020,14,61,10,20,4,1,1,29,7,1,0,4,0,0,3,2,0,1,262,6.0,2020-06-25,2020-07-18,-23 days,15,0.46153846153846156,0.5737704918032787,t5
589,62907.0,박민우,2020,12,50,7,12,2,0,0,14,4,1,1,4,0,0,7,1,0,3,218,8.0,2020-06-06,2020-06-25,-19 days,15,0.3333333333333333,0.32,t6
590,62907.0,박민우,2020,15,57,10,15,4,0,1,22,4,3,0,4,2,1,4,2,1,1,225,8.0,2020-05-20,2020-06-05,-16 days,15,0.4153846153846154,0.47368421052631576,t7
591,62907.0,박민우,2020,11,48,11,20,5,1,1,30,9,1,0,6,0,1,1,1,0,0,227,12.0,2020-05-05,2020-05-19,-14 days,12,0.6181818181818182,0.7708333333333334,t8
592,62907.0,박민우,2021,15,58,8,12,1,2,0,17,9,4,1,6,2,0,9,1,1,2,270,5.0,2021-06-02,2021-07-06,-34 days,15,0.34328358208955223,0.3448275862068966,t0
593,62907.0,박민우,2021,14,53,8,13,3,0,0,16,3,4,1,8,1,0,8,1,1,0,253,5.0,2021-05-12,2021-06-01,-20 days,15,0.3968253968253968,0.3584905660377358,t1
594,62907.0,박민우,2021,14,51,10,17,1,1,1,23,6,4,1,4,2,0,4,0,2,0,222,1.0,2021-04-10,2021-05-11,-31 days,15,0.4406779661016949,0.5098039215686274,t2
595,62907.0,박민우,2021,5,18,4,5,0,0,0,5,0,0,0,4,2,0,2,2,0,0,88,1.0,2021-04-04,2021-04-09,-5 days,5,0.4583333333333333,0.2777777777777778,t3
596,62908.0,황윤호,2018,1,11,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,29,0.0,2018-09-26,2018-10-16,-20 days,15,0.09090909090909091,0.09090909090909091,t0
597,62908.0,황윤호,2018,0,5,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,14,0.0,2018-09-04,2018-09-25,-21 days,15,0.2857142857142857,0.0,t1
598,62908.0,황윤호,2018,4,13,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,46,0.0,2018-06-01,2018-06-27,-26 days,15,0.21428571428571427,0.15384615384615385,t2
599,62908.0,황윤호,2018,2,12,2,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,39,1.0,2018-05-10,2018-05-31,-21 days,15,0.16666666666666666,0.25,t3
600,62908.0,황윤호,2018,1,9,2,2,0,0,0,2,2,2,0,0,0,0,0,1,2,0,31,0.0,2018-04-08,2018-05-09,-31 days,15,0.18181818181818182,0.2222222222222222,t4
601,62908.0,황윤호,2018,1,8,1,3,0,0,0,3,0,0,2,0,0,0,1,0,0,0,27,0.0,2018-03-25,2018-04-07,-13 days,8,0.375,0.375,t5
602,62908.0,황윤호,2019,14,50,4,18,3,1,1,26,3,2,2,2,0,0,4,1,0,0,168,6.0,2019-09-08,2019-09-28,-20 days,15,0.4807692307692308,0.62,t0
603,62908.0,황윤호,2019,9,36,4,14,1,1,0,17,5,0,0,1,0,0,3,1,0,1,130,1.0,2019-08-10,2019-09-07,-28 days,15,0.4594594594594595,0.5277777777777778,t1
604,62908.0,황윤호,2019,4,21,1,4,1,0,0,5,1,0,0,1,0,0,2,0,1,0,62,2.0,2019-05-09,2019-08-09,-92 days,15,0.2608695652173913,0.2857142857142857,t2
605,62908.0,황윤호,2019,3,16,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,65,2.0,2019-03-28,2019-05-08,-41 days,12,0.11764705882352941,0.0625,t3
606,62908.0,황윤호,2020,8,33,3,7,1,0,0,8,2,1,0,3,0,0,5,1,0,0,133,3.0,2020-05-27,2020-09-04,-100 days,15,0.3055555555555556,0.2727272727272727,t0
607,62908.0,황윤호,2020,9,37,2,10,2,0,0,12,3,1,0,0,0,0,5,2,0,0,122,3.0,2020-05-05,2020-05-24,-19 days,10,0.32432432432432434,0.3783783783783784,t1
608,62925.0,강진성,2018,3,23,1,6,0,0,0,6,0,0,0,1,0,0,9,0,0,0,100,0.0,2018-06-06,2018-07-26,-50 days,15,0.2916666666666667,0.2608695652173913,t0
609,62925.0,강진성,2018,4,19,1,3,2,0,0,5,1,0,0,2,0,0,3,1,1,1,92,1.0,2018-04-22,2018-06-05,-44 days,15,0.3181818181818182,0.3684210526315789,t1
610,62925.0,강진성,2018,5,26,3,7,1,0,0,8,0,0,0,1,0,0,5,2,1,0,92,0.0,2018-03-31,2018-04-21,-21 days,15,0.32142857142857145,0.34615384615384615,t2
611,62925.0,강진성,2019,7,32,2,8,1,0,1,12,4,1,0,1,2,0,5,2,0,0,112,3.0,2019-06-12,2019-09-17,-97 days,15,0.37142857142857144,0.4375,t0
612,62925.0,강진성,2019,11,42,4,10,3,1,0,15,7,1,0,2,1,0,7,1,0,0,164,7.0,2019-05-16,2019-06-06,-21 days,15,0.37777777777777777,0.4523809523809524,t1
613,62925.0,강진성,2019,5,23,5,6,0,0,1,9,3,0,1,0,1,0,8,3,0,0,92,3.0,2019-03-26,2019-05-12,-47 days,11,0.3333333333333333,0.43478260869565216,t2
614,62925.0,강진성,2020,14,55,3,16,3,0,0,19,8,0,1,3,1,0,7,2,0,0,243,3.0,2020-10-18,2020-11-24,-37 days,15,0.3898305084745763,0.4,t0
615,62925.0,강진성,2020,9,38,1,8,1,0,0,9,4,1,0,2,2,0,6,4,0,0,154,1.0,2020-10-01,2020-10-17,-16 days,15,0.30952380952380953,0.2631578947368421,t1
616,62925.0,강진성,2020,12,47,5,11,2,0,0,13,7,2,0,2,0,0,5,1,0,1,186,4.0,2020-09-08,2020-09-30,-22 days,15,0.30612244897959184,0.3191489361702128,t2
617,62925.0,강진성,2020,11,41,6,14,3,0,1,20,3,1,1,2,1,0,3,1,1,1,162,5.0,2020-08-06,2020-09-06,-31 days,15,0.4666666666666667,0.5853658536585366,t3
618,62925.0,강진성,2020,15,62,9,20,1,0,2,27,11,1,0,2,0,0,5,2,0,0,242,4.0,2020-07-14,2020-08-05,-22 days,15,0.390625,0.4838709677419355,t4
619,62925.0,강진성,2020,14,56,6,11,3,0,0,14,5,0,0,1,0,0,5,1,0,1,203,6.0,2020-06-23,2020-07-11,-18 days,15,0.2631578947368421,0.30357142857142855,t5
620,62925.0,강진성,2020,14,56,12,21,7,0,4,40,15,2,0,1,3,0,8,0,0,1,231,11.0,2020-06-04,2020-06-21,-17 days,15,0.6,0.9107142857142857,t6
621,62925.0,강진성,2020,14,51,9,22,4,0,3,35,15,1,0,5,2,0,7,1,1,1,226,6.0,2020-05-17,2020-06-03,-17 days,15,0.6101694915254238,0.8235294117647058,t7
622,62925.0,강진성,2020,3,12,3,6,1,0,2,13,5,1,0,2,0,0,2,1,0,1,59,3.0,2020-05-07,2020-05-16,-9 days,7,0.7857142857142857,1.3333333333333333,t8
623,62925.0,강진성,2021,13,47,6,13,3,0,0,16,3,0,0,3,3,0,7,1,0,0,184,3.0,2021-08-19,2021-09-08,-20 days,15,0.41509433962264153,0.40425531914893614,t0
624,62925.0,강진성,2021,15,52,9,17,4,0,3,30,11,0,1,4,3,1,8,0,0,1,203,6.0,2021-06-26,2021-08-18,-53 days,15,0.5333333333333333,0.7115384615384616,t1
625,62925.0,강진성,2021,14,50,6,14,2,0,1,19,4,1,0,6,1,0,9,4,0,0,235,5.0,2021-06-08,2021-06-25,-17 days,15,0.42105263157894735,0.44,t2
626,62925.0,강진성,2021,13,49,7,12,3,0,0,15,4,1,1,4,1,0,10,3,0,0,208,1.0,2021-05-18,2021-06-06,-19 days,15,0.37037037037037035,0.3673469387755102,t3
627,62925.0,강진성,2021,15,49,5,11,3,0,1,17,5,3,0,6,3,0,9,1,1,0,229,5.0,2021-04-07,2021-05-15,-38 days,15,0.4067796610169492,0.42857142857142855,t4
628,62925.0,강진성,2021,2,7,2,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,28,1.0,2021-04-04,2021-04-06,-2 days,2,0.5,0.5714285714285714,t5
629,62931.0,노진혁,2018,14,55,4,14,1,0,2,21,7,0,0,4,0,0,15,1,0,0,252,7.0,2018-08-15,2018-10-13,-59 days,15,0.3559322033898305,0.43636363636363634,t0
630,62931.0,노진혁,2018,15,66,11,17,2,0,5,34,8,0,0,2,0,0,14,1,0,0,239,8.0,2018-07-27,2018-08-14,-18 days,15,0.38235294117647056,0.6212121212121212,t1
631,62931.0,노진혁,2018,15,60,11,23,7,1,2,38,8,1,0,4,0,0,8,2,0,0,237,11.0,2018-07-03,2018-07-26,-23 days,15,0.578125,0.8,t2
632,62931.0,노진혁,2018,13,48,7,12,4,1,0,18,4,1,1,5,0,0,16,2,0,0,225,4.0,2018-06-12,2018-06-30,-18 days,15,0.41509433962264153,0.4791666666666667,t3
633,62931.0,노진혁,2018,13,46,2,11,1,0,0,12,4,0,2,5,1,0,5,1,0,1,191,4.0,2018-05-25,2018-06-10,-16 days,15,0.34615384615384615,0.2826086956521739,t4
634,62931.0,노진혁,2018,10,45,2,12,2,0,1,17,3,1,0,4,0,0,10,1,0,0,174,4.0,2018-05-05,2018-05-24,-19 days,15,0.3877551020408163,0.4444444444444444,t5
635,62931.0,노진혁,2018,12,43,8,14,3,1,1,22,5,0,0,4,1,0,6,0,1,0,167,8.0,2018-04-18,2018-05-04,-16 days,15,0.4897959183673469,0.627906976744186,t6
636,62931.0,노진혁,2018,10,41,3,10,0,1,0,12,3,1,0,0,0,0,15,0,0,1,167,5.0,2018-03-30,2018-04-17,-18 days,15,0.2682926829268293,0.3170731707317073,t7
637,62931.0,노진혁,2018,5,16,4,6,1,0,0,7,0,0,0,5,0,0,3,0,0,0,90,1.0,2018-03-24,2018-03-29,-5 days,5,0.5714285714285714,0.5,t8
638,62931.0,노진혁,2019,13,48,5,18,3,2,2,31,4,0,1,4,0,0,10,0,0,0,196,8.0,2019-09-07,2019-10-03,-26 days,15,0.5576923076923077,0.7916666666666666,t0
639,62931.0,노진혁,2019,9,37,3,4,0,0,1,7,2,0,0,2,0,0,10,0,0,0,155,3.0,2019-07-18,2019-09-06,-50 days,15,0.1794871794871795,0.21621621621621623,t1
640,62931.0,노진혁,2019,14,46,5,10,3,0,0,13,3,0,0,7,1,0,8,0,2,1,229,5.0,2019-06-28,2019-07-17,-19 days,15,0.375,0.34782608695652173,t2
641,62931.0,노진혁,2019,12,46,6,10,2,0,2,18,4,0,0,2,0,0,9,3,2,1,201,5.0,2019-05-30,2019-06-27,-28 days,15,0.32,0.4782608695652174,t3
642,62931.0,노진혁,2019,14,54,11,20,5,0,3,34,16,0,0,5,1,1,12,1,0,1,208,13.0,2019-05-10,2019-05-28,-18 days,15,0.5737704918032787,0.7777777777777778,t4
643,62931.0,노진혁,2019,14,62,12,17,7,0,3,33,6,0,0,1,0,0,15,0,1,0,242,7.0,2019-04-19,2019-05-09,-20 days,15,0.4375,0.6935483870967742,t5
644,62931.0,노진혁,2019,12,45,5,12,2,0,2,20,7,0,0,7,0,1,13,2,0,0,219,6.0,2019-03-30,2019-04-18,-19 days,15,0.4528301886792453,0.5333333333333333,t6
645,62931.0,노진혁,2019,5,14,5,2,1,0,1,6,2,0,0,3,0,0,3,1,1,0,84,1.0,2019-03-23,2019-03-29,-6 days,6,0.3888888888888889,0.5714285714285714,t7
646,62931.0,노진혁,2020,14,47,9,13,3,1,0,18,7,0,0,4,3,0,15,0,2,0,218,4.0,2020-10-17,2020-11-24,-38 days,15,0.42857142857142855,0.46808510638297873,t0
647,62931.0,노진혁,2020,14,47,7,12,1,0,3,22,9,0,0,6,0,1,11,1,0,0,208,8.0,2020-09-29,2020-10-16,-17 days,15,0.42592592592592593,0.5531914893617021,t1
648,62931.0,노진혁,2020,14,47,7,13,2,0,2,21,4,0,2,7,1,0,12,0,2,0,227,5.0,2020-09-12,2020-09-27,-15 days,15,0.43859649122807015,0.5319148936170213,t2
649,62931.0,노진혁,2020,13,49,8,12,3,1,2,23,13,0,0,8,1,1,20,0,0,0,254,4.0,2020-08-25,2020-09-11,-17 days,15,0.4745762711864407,0.5918367346938775,t3
650,62931.0,노진혁,2020,14,50,6,10,1,0,1,14,8,0,0,4,0,0,9,2,0,0,221,5.0,2020-08-02,2020-08-24,-22 days,15,0.2962962962962963,0.32,t4
651,62931.0,노진혁,2020,15,54,12,17,5,0,6,40,18,0,0,7,1,0,4,2,0,0,219,9.0,2020-07-09,2020-08-01,-23 days,15,0.5806451612903226,0.9444444444444444,t5
652,62931.0,노진혁,2020,13,48,7,13,2,1,1,20,5,0,1,2,0,0,13,1,1,0,175,6.0,2020-06-21,2020-07-08,-17 days,15,0.37254901960784315,0.5,t6
653,62931.0,노진혁,2020,12,43,10,13,3,0,3,25,8,0,0,6,0,0,9,2,0,0,192,6.0,2020-05-27,2020-06-12,-16 days,15,0.5102040816326531,0.7209302325581395,t7
654,62931.0,노진혁,2020,13,52,6,14,2,0,0,16,7,0,0,5,0,1,16,0,0,0,222,3.0,2020-05-08,2020-05-26,-18 days,15,0.3793103448275862,0.34615384615384615,t8
655,62931.0,노진혁,2020,3,10,2,3,0,0,2,9,3,0,1,2,0,0,2,0,0,0,56,1.0,2020-05-05,2020-05-07,-2 days,3,0.5833333333333334,1.1,t9
656,62931.0,노진혁,2021,14,42,9,18,4,0,1,25,9,0,1,7,1,0,13,0,1,1,233,5.0,2021-06-16,2021-07-04,-18 days,15,0.6078431372549019,0.7142857142857143,t0
657,62931.0,노진혁,2021,13,44,5,14,5,0,1,22,7,0,0,7,0,0,15,1,0,1,243,7.0,2021-05-26,2021-06-13,-18 days,15,0.5294117647058824,0.6363636363636364,t1
658,62931.0,노진혁,2021,14,45,10,14,0,0,1,17,11,0,0,12,1,0,12,0,1,0,217,4.0,2021-05-05,2021-05-23,-18 days,15,0.4745762711864407,0.4,t2
659,62931.0,노진혁,2021,14,54,5,15,3,0,3,27,9,0,0,1,1,0,15,1,1,0,209,5.0,2021-04-16,2021-05-02,-16 days,15,0.40350877192982454,0.6111111111111112,t3
660,62931.0,노진혁,2021,6,22,2,6,0,0,0,6,1,1,0,3,0,0,3,0,0,0,108,0.0,2021-04-09,2021-04-15,-6 days,6,0.36,0.2727272727272727,t4
661,62934.0,김성욱,2018,5,23,6,5,1,0,0,6,1,0,0,3,0,0,3,0,1,1,124,2.0,2018-08-11,2018-09-15,-35 days,15,0.3333333333333333,0.30434782608695654,t0
662,62934.0,김성욱,2018,12,47,4,10,3,1,1,18,6,0,0,0,1,0,7,1,0,1,169,6.0,2018-07-22,2018-08-09,-18 days,15,0.3333333333333333,0.48936170212765956,t1
663,62934.0,김성욱,2018,15,51,7,12,2,1,0,16,7,2,0,5,0,0,19,1,1,0,254,3.0,2018-06-29,2018-07-21,-22 days,15,0.3508771929824561,0.37254901960784315,t2
664,62934.0,김성욱,2018,14,46,7,15,2,0,4,29,13,3,1,5,0,0,10,3,0,1,211,2.0,2018-06-10,2018-06-28,-18 days,15,0.5098039215686274,0.7608695652173914,t3
665,62934.0,김성욱,2018,13,48,6,9,2,0,2,17,4,1,1,6,0,0,9,1,0,0,217,2.0,2018-05-06,2018-06-09,-34 days,15,0.35185185185185186,0.4375,t4
666,62934.0,김성욱,2018,14,53,12,22,3,0,3,34,7,1,0,5,0,0,6,2,0,0,256,5.0,2018-04-19,2018-05-05,-16 days,15,0.5689655172413793,0.7547169811320755,t5
667,62934.0,김성욱,2018,14,51,5,10,0,0,3,19,6,3,0,4,0,0,10,2,0,0,207,4.0,2018-03-31,2018-04-18,-18 days,15,0.3090909090909091,0.43137254901960786,t6
668,62934.0,김성욱,2018,1,4,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,24,0.0,2018-03-24,2018-03-30,-6 days,6,0.4,0.25,t7
669,62934.0,김성욱,2019,14,47,5,13,3,0,1,19,5,1,0,1,0,0,11,0,4,0,197,5.0,2019-09-12,2019-10-03,-21 days,15,0.34615384615384615,0.48936170212765956,t0
670,62934.0,김성욱,2019,11,35,5,10,2,0,3,21,8,0,0,2,0,0,7,0,2,2,159,4.0,2019-08-23,2019-09-11,-19 days,15,0.4358974358974359,0.7428571428571429,t1
671,62934.0,김성욱,2019,12,40,8,13,3,0,3,25,7,2,1,9,0,0,9,2,0,0,208,6.0,2019-07-31,2019-08-22,-22 days,15,0.5714285714285714,0.775,t2
672,62934.0,김성욱,2019,2,20,1,6,1,0,0,7,2,1,1,2,1,0,8,1,0,0,84,0.0,2019-07-04,2019-07-30,-26 days,15,0.43478260869565216,0.4,t3
673,62934.0,김성욱,2019,12,35,5,4,2,0,1,9,5,1,0,4,1,0,11,0,0,2,160,3.0,2019-06-05,2019-07-03,-28 days,15,0.3,0.34285714285714286,t4
674,62934.0,김성욱,2019,12,39,5,7,1,0,0,8,4,0,1,3,0,0,8,1,2,1,153,2.0,2019-05-16,2019-06-02,-17 days,15,0.25,0.23076923076923078,t5
675,62934.0,김성욱,2019,11,37,5,9,3,0,0,12,2,1,0,4,1,0,7,0,1,0,175,5.0,2019-04-06,2019-05-15,-39 days,15,0.3953488372093023,0.40540540540540543,t6
676,62934.0,김성욱,2019,10,37,4,5,1,1,1,11,3,0,1,4,0,1,8,0,0,0,159,5.0,2019-03-23,2019-04-05,-13 days,12,0.30952380952380953,0.3783783783783784,t7
677,62934.0,김성욱,2020,3,21,1,2,0,0,0,2,1,0,0,1,0,0,4,0,0,1,86,1.0,2020-10-13,2020-11-23,-41 days,15,0.13636363636363635,0.09523809523809523,t0
678,62934.0,김성욱,2020,9,42,7,9,0,1,3,20,11,2,0,2,0,0,7,0,1,1,177,9.0,2020-09-26,2020-10-11,-15 days,15,0.3333333333333333,0.5714285714285714,t1
679,62934.0,김성욱,2020,7,30,7,7,0,0,2,13,3,3,1,5,1,0,8,0,3,0,156,2.0,2020-09-08,2020-09-25,-17 days,15,0.38461538461538464,0.5,t2
680,62934.0,김성욱,2020,4,21,1,5,2,0,0,7,1,1,1,2,0,0,4,0,0,0,96,1.0,2020-08-18,2020-09-04,-17 days,15,0.391304347826087,0.42857142857142855,t3
