,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,장타
1429,41,3,11,5,0,1,22,4,0,0,2,0,0,11,0,0,0,171,2.9664551465631694,2021-05-09,2021-05-30,-21 days,14,0.7989181430439632
1430,41,2,10,4,0,2,22,4,0,0,1,0,0,11,0,0,1,177,3.0600658560515375,2021-05-09,2021-05-30,-21 days,14,0.8051106827823895
1431,40,2,10,4,0,1,21,5,0,0,1,0,0,11,0,0,1,172,2.9633782869644456,2021-05-09,2021-05-30,-21 days,14,0.8050460891144058
1432,40,3,11,4,0,2,21,4,0,0,2,0,0,12,1,0,0,175,2.9356444442724445,2021-05-09,2021-05-30,-21 days,15,0.801335687422728
1433,41,2,11,5,0,2,22,4,0,0,2,1,0,12,0,0,0,173,2.924332905087995,2021-05-09,2021-05-30,-21 days,15,0.8000890880329322
1434,41,2,10,4,0,1,21,4,0,0,1,0,0,12,0,0,1,175,3.039113202037854,2021-05-09,2021-05-30,-21 days,14,0.8045079546204599
1435,42,1,9,4,0,0,12,5,0,0,0,0,0,14,1,2,1,177,5.101575451015002,2021-05-09,2021-05-30,-21 days,14,0.80290286809399
1436,42,0,8,3,0,0,12,5,0,0,0,0,0,14,1,2,1,174,4.984911517692911,2021-05-09,2021-05-30,-21 days,14,0.8024279200558289
1437,43,1,8,3,0,0,13,5,0,0,0,0,0,14,2,2,1,177,4.912876691499083,2021-05-09,2021-05-30,-21 days,14,0.8089868873404189
1438,42,0,8,3,0,0,13,4,0,0,0,0,0,13,1,3,2,174,4.9430852148636,2021-05-09,2021-05-30,-21 days,15,0.8049319540467649
1439,43,0,9,4,0,0,12,5,0,0,0,0,0,13,2,2,1,176,5.039937893512958,2021-05-09,2021-05-30,-21 days,14,0.809468666459878
1440,42,1,8,3,0,0,13,5,0,0,0,0,0,13,2,3,2,177,4.992224803568901,2021-05-09,2021-05-30,-21 days,14,0.8011025422281787
1441,43,0,8,4,0,0,12,4,0,0,0,0,0,13,1,3,1,176,4.905231985540338,2021-05-09,2021-05-30,-21 days,15,0.8022287815043295
1442,54,15,18,1,0,5,36,10,1,0,7,0,0,7,1,0,0,256,9.019806787476645,2021-05-09,2021-05-30,-21 days,14,0.8097037683992296
1443,55,15,18,1,0,5,37,11,0,0,7,0,0,8,1,0,0,251,9.141182813711838,2018-05-10,2018-05-29,-19 days,15,0.8267990074441687
1444,54,15,17,0,0,6,36,11,1,0,6,0,0,8,1,0,0,254,9.017646563230246,2021-05-09,2021-05-30,-21 days,14,0.8110299023801624
1445,55,15,17,0,0,6,36,11,1,0,7,0,0,8,1,0,0,255,8.970492995022544,2021-05-09,2021-05-30,-21 days,14,0.8077290658584483
1446,54,14,17,0,0,5,36,10,0,0,6,0,0,7,0,0,0,254,9.041329411942574,2021-05-09,2021-05-30,-21 days,14,0.8104267307422637
1447,54,15,17,1,0,6,36,11,1,0,6,0,0,8,1,0,0,256,8.973803625318716,2021-05-09,2021-05-30,-21 days,14,0.8136789765948548
1448,55,15,18,0,0,5,36,11,0,0,7,0,0,7,1,0,0,256,8.995670074576964,2021-05-09,2021-05-30,-21 days,14,0.8104391924079465
1449,63,11,19,2,0,3,31,10,0,1,4,0,1,8,2,0,0,247,12.001625795230295,2021-05-09,2021-05-30,-21 days,14,0.8056031643237512
1450,62,10,19,3,0,2,31,10,0,1,5,0,0,7,1,0,0,247,12.075810980081034,2021-05-09,2021-05-30,-21 days,14,0.8123640517821552
1451,62,11,19,3,0,2,31,10,0,0,4,0,0,7,1,0,0,252,12.003663320057791,2021-05-09,2021-05-30,-21 days,14,0.8073904416082784
1452,63,10,19,3,0,2,30,9,0,0,4,0,1,7,2,0,1,248,12.083233436930128,2021-05-09,2021-05-30,-21 days,15,0.8100558576968935
1453,63,11,19,2,0,2,31,10,0,0,5,0,1,7,2,0,0,249,12.017536927464949,2021-05-09,2021-05-30,-21 days,14,0.8110012522689901
1454,63,10,19,2,0,2,30,9,0,1,4,0,1,8,2,0,1,247,12.054869142693045,2021-05-09,2021-05-30,-21 days,15,0.808344340391254
1455,63,11,18,2,0,2,30,10,0,1,5,0,0,7,1,0,1,250,11.973777333947268,2021-05-09,2021-05-30,-21 days,15,0.8095401642439548
1456,50,4,13,4,0,3,25,7,0,0,2,0,0,5,2,0,0,165,5.0697508498557795,2021-05-09,2021-05-30,-21 days,15,0.8050320388836756
1457,51,4,12,3,0,2,25,7,0,1,3,0,0,6,2,0,0,166,5.053161321818564,2021-05-09,2021-05-30,-21 days,14,0.8102500296076058
1458,51,3,12,4,0,2,26,8,0,0,3,0,0,6,2,0,0,166,5.039378142565415,2021-05-09,2021-05-30,-21 days,15,0.8104452420191914
1459,50,4,12,4,0,3,26,7,0,1,2,0,0,5,3,0,0,165,4.995570510297665,2021-05-09,2021-05-30,-21 days,15,0.8121768468294097
1460,50,4,13,4,0,2,25,8,0,0,2,0,0,5,2,0,0,164,4.969375684876517,2021-05-09,2021-05-30,-21 days,15,0.8078808270596223
1461,51,4,13,4,0,2,26,7,0,0,3,0,0,5,3,0,0,164,5.0963949088989295,2021-05-09,2021-05-30,-21 days,15,0.8122215263269508
1462,51,4,13,3,0,3,26,8,1,0,3,0,0,5,3,0,0,165,4.950402587692942,2021-05-09,2021-05-30,-21 days,15,0.808845184099806
1463,57,7,9,5,0,2,21,12,0,0,4,2,0,16,1,0,1,259,6.942528740530734,2021-05-09,2021-05-30,-21 days,15,0.8093342748435438
1464,56,7,9,4,0,1,21,13,0,0,5,3,1,15,1,0,1,260,7.086166807517986,2021-05-09,2021-05-30,-21 days,14,0.8084392146201835
1465,56,6,10,4,0,2,20,13,0,0,5,2,0,15,1,0,1,259,7.048016650317159,2021-05-09,2021-05-30,-21 days,15,0.8103991381877703
1466,56,6,9,4,0,1,21,12,0,0,4,3,0,15,1,0,1,258,7.069595423374513,2021-05-09,2021-05-30,-21 days,14,0.8099439221066449
1467,57,6,10,5,0,2,21,13,0,0,5,2,0,15,1,0,0,257,6.94798510942218,2021-05-09,2021-05-30,-21 days,14,0.8129609470494272
1468,56,6,10,4,0,2,20,12,0,0,5,3,0,16,2,0,1,262,7.010845457089639,2021-05-09,2021-05-30,-21 days,15,0.8078474169936435
1469,56,7,9,4,0,1,20,13,0,0,4,2,0,16,1,0,1,259,7.048900726114932,2021-05-09,2021-05-30,-21 days,15,0.8109710168646905
1470,59,10,22,9,0,2,37,11,0,0,4,0,1,12,0,0,1,274,9.983983824711022,2021-05-09,2021-05-30,-21 days,15,0.8089091801558997
1471,58,10,23,9,0,2,37,11,0,0,5,0,0,12,0,0,1,277,10.062473743858108,2021-05-09,2021-05-30,-21 days,14,0.8086288720505942
1472,59,11,22,8,0,1,37,11,0,0,4,0,1,13,0,0,0,276,10.0135330843937,2021-05-09,2021-05-30,-21 days,14,0.8102379130141767
1473,58,11,23,9,0,1,37,10,0,0,4,0,0,12,0,0,1,274,9.883291536375058,2021-05-09,2021-05-30,-21 days,14,0.8093357270196381
1474,58,10,23,8,0,1,37,11,0,0,5,0,0,13,0,0,0,274,10.021925907246867,2021-05-09,2021-05-30,-21 days,15,0.8099027940462411
1475,59,10,22,9,0,1,37,10,0,0,4,0,0,13,0,0,0,277,9.873350933435745,2021-05-09,2021-05-30,-21 days,14,0.8067346147919979
1476,59,11,22,8,0,2,37,11,0,0,5,0,0,12,0,0,0,277,9.880970134132465,2021-05-09,2021-05-30,-21 days,15,0.8088064909162499
1477,57,15,14,1,1,2,24,8,7,1,6,1,1,13,1,1,0,271,2.089411223496399,2021-05-09,2021-05-30,-21 days,14,0.8135856072498573
1478,58,15,15,2,0,1,25,8,6,0,6,1,0,13,0,0,0,271,2.0340628197864135,2021-05-09,2021-05-30,-21 days,14,0.8123477819022883
1479,58,14,15,1,0,1,25,7,7,0,6,1,0,14,1,0,0,271,1.9270954538101628,2021-05-09,2021-05-30,-21 days,14,0.8152904941870027
1480,58,14,15,2,0,1,25,8,7,0,6,2,1,14,1,1,1,269,2.039941008408146,2021-05-09,2021-05-30,-21 days,15,0.8160396845508218
1481,58,15,14,1,0,2,25,7,6,0,6,1,1,14,1,0,1,270,2.0167514042850674,2021-05-09,2021-05-30,-21 days,15,0.8075519998358339
1482,58,15,15,2,0,1,24,7,7,0,7,1,0,13,0,0,1,271,1.9515729839365397,2021-05-09,2021-05-30,-21 days,15,0.8086489451772011
1483,57,14,14,1,0,2,25,7,6,0,6,2,1,13,0,0,1,269,2.018569491047668,2021-05-09,2021-05-30,-21 days,14,0.8118247051795139
1484,49,16,17,6,0,2,29,10,0,0,6,0,0,9,0,0,1,229,6.023204799036138,2021-05-09,2021-05-30,-21 days,15,0.8151043842036378
1485,50,15,17,6,0,1,28,10,0,0,6,0,0,8,0,0,1,228,6.092664674368203,2021-05-09,2021-05-30,-21 days,14,0.8079675368172423
1486,50,15,17,5,0,2,29,10,0,0,5,0,0,9,0,0,1,228,5.978397534337706,2021-05-09,2021-05-30,-21 days,14,0.8115026256910465
1487,50,15,17,5,0,2,28,9,0,0,5,0,0,8,0,0,0,227,5.972175597099048,2021-05-09,2021-05-30,-21 days,14,0.8124522114904296
1488,50,15,17,6,0,2,29,9,0,0,5,0,0,9,0,0,0,228,5.875641741496692,2021-05-09,2021-05-30,-21 days,14,0.8120725993834621
1489,49,16,16,6,0,1,28,9,0,0,6,0,0,9,0,0,0,226,5.942767778375615,2021-05-09,2021-05-30,-21 days,15,0.8128505503720738
1490,50,16,17,6,0,1,28,9,0,0,5,0,0,8,0,0,0,229,6.091360486195003,2021-05-09,2021-05-30,-21 days,15,0.814989695806216
1491,59,6,12,2,0,0,17,7,1,0,0,0,0,10,0,0,1,210,9.912753371276807,2021-05-09,2021-05-30,-21 days,15,0.8140078964587857
1492,60,5,12,2,0,1,17,6,1,0,0,0,0,9,0,0,1,209,10.116808119286713,2021-05-09,2021-05-30,-21 days,15,0.8158711179239155
1493,60,5,11,1,0,0,17,6,2,0,0,0,0,9,1,0,0,208,9.937691159472916,2021-05-09,2021-05-30,-21 days,15,0.8129712460913877
1494,60,6,11,1,0,1,17,6,2,0,1,0,0,9,1,0,1,209,9.985085735001174,2021-05-09,2021-05-30,-21 days,14,0.8105706896441454
1495,59,6,12,2,0,0,16,6,1,0,1,0,0,9,0,0,0,209,10.048769245838308,2021-05-09,2021-05-30,-21 days,14,0.8124474031729967
1496,60,5,12,2,0,1,17,7,1,0,0,0,0,10,1,0,0,211,9.926039051249475,2021-05-09,2021-05-30,-21 days,14,0.8133024084840665
1497,59,6,11,2,0,0,16,6,2,0,1,0,0,9,0,0,0,209,9.965276824353827,2021-05-09,2021-05-30,-21 days,14,0.811749340220853
1498,53,4,16,1,0,1,20,7,0,0,4,0,0,6,1,0,1,242,3.992645440925879,2021-05-09,2021-05-30,-21 days,15,0.8082371968131498
1499,52,5,15,2,0,0,21,7,0,0,4,0,0,6,0,0,1,239,3.947339682250929,2021-05-09,2021-05-30,-21 days,15,0.8109135755688801
1500,53,5,15,2,0,0,21,7,0,0,4,1,0,7,1,0,0,242,4.004319832641475,2021-05-09,2021-05-30,-21 days,14,0.8139147956584338
1501,52,4,16,1,0,0,21,6,0,0,3,0,0,7,0,0,1,240,4.048547812711334,2021-05-09,2021-05-30,-21 days,15,0.8168976093516866
1502,56,6,18,5,0,0,24,10,0,0,5,1,0,7,2,0,0,243,4.79767127962918,2019-06-11,2019-06-28,-17 days,15,0.8087291399229782
1503,53,4,16,1,0,1,20,6,0,0,4,0,0,7,1,0,0,242,3.984942820075679,2021-05-09,2021-05-30,-21 days,15,0.8156723162577763
1504,56,6,18,5,0,0,24,10,0,0,5,1,0,7,2,0,0,243,4.767506661725935,2019-06-11,2019-06-28,-17 days,15,0.8087291399229782
1505,36,3,6,0,0,0,7,3,0,0,3,0,0,14,1,0,0,174,3.0678779568470835,2021-05-09,2021-05-30,-21 days,15,0.8106676060591522
1506,37,4,7,0,0,0,8,4,0,0,3,0,0,13,0,0,1,176,3.038427512577016,2021-05-09,2021-05-30,-21 days,14,0.8149870080457426
1507,36,4,7,0,0,0,8,3,0,0,3,0,0,14,0,0,1,175,2.962735769907212,2021-05-09,2021-05-30,-21 days,15,0.8164024901291178
1508,36,4,6,1,0,0,8,4,0,0,4,0,0,14,1,0,1,176,2.9675040934275585,2021-05-09,2021-05-30,-21 days,15,0.8168490255398001
1509,36,4,6,0,0,0,8,3,0,0,4,0,0,13,0,0,0,176,3.074528914941036,2021-05-09,2021-05-30,-21 days,14,0.8185814621733195
1510,36,4,7,0,0,0,7,4,0,0,3,0,0,13,0,0,1,175,2.9728690840056737,2021-05-09,2021-05-30,-21 days,14,0.8148569140385261
1511,36,4,6,0,0,0,7,4,0,0,4,0,0,13,1,0,0,175,3.08745787716651,2021-05-09,2021-05-30,-21 days,15,0.8158282947062768
1512,46,4,16,2,0,1,22,8,0,0,1,0,0,6,0,0,1,172,3.9644671403714695,2021-05-09,2021-05-30,-21 days,13,0.8216971690294073
1513,46,4,17,1,0,1,22,8,0,0,1,0,0,6,0,0,0,170,4.0619109724810505,2021-05-09,2021-05-30,-21 days,13,0.8172771611775764
1514,46,3,17,2,0,0,22,9,0,0,1,0,0,5,0,0,0,171,3.9488431340508985,2021-05-09,2021-05-30,-21 days,13,0.8115539030682803
1515,45,4,16,1,0,0,21,9,0,0,1,0,0,6,0,0,1,171,4.0284234763175855,2021-05-09,2021-05-30,-21 days,13,0.8141677652667135
1516,46,3,16,1,0,0,22,9,0,0,1,0,0,6,0,0,1,168,3.884916316616214,2021-05-09,2021-05-30,-21 days,14,0.8153816513317961
1517,46,4,16,1,0,0,21,9,0,0,1,0,0,5,0,0,0,170,3.989563479759039,2021-05-09,2021-05-30,-21 days,14,0.8157991490950768
1518,46,3,17,2,0,1,21,9,0,0,1,0,0,5,0,0,1,171,4.051013704318881,2021-05-09,2021-05-30,-21 days,13,0.8166662393588678
1519,49,4,14,0,0,1,22,10,0,0,3,1,0,10,2,0,0,215,6.017833582433441,2021-05-09,2021-05-30,-21 days,14,0.8158859711366941
1520,49,3,14,0,0,2,22,9,0,0,3,1,0,10,1,0,0,216,5.861473773935675,2021-05-09,2021-05-30,-21 days,15,0.8147930527365722
1521,49,3,14,1,0,1,22,9,0,0,4,0,0,11,2,0,0,216,6.001319554307012,2021-05-09,2021-05-30,-21 days,15,0.8176848981358252
1522,49,4,14,0,0,1,21,10,0,0,3,1,0,10,2,0,0,218,6.014904501253763,2021-05-09,2021-05-30,-21 days,15,0.8164084154481369
1523,50,4,15,0,0,1,21,9,0,0,3,1,0,10,2,0,0,218,5.884765253489903,2021-05-09,2021-05-30,-21 days,14,0.8171558603543208
1524,50,4,15,0,0,1,22,9,0,0,3,0,0,10,2,0,0,218,6.008797668782864,2021-05-09,2021-05-30,-21 days,14,0.8151158461828287
1525,50,4,14,0,0,1,22,10,0,0,3,1,0,11,1,0,0,216,6.031710140990856,2021-05-09,2021-05-30,-21 days,15,0.8158992746296094
1526,54,11,16,5,0,0,24,12,0,0,13,0,0,12,2,0,1,273,5.026503450046819,2021-05-09,2021-05-30,-21 days,14,0.8129799109275885
1527,53,11,17,4,0,0,24,12,0,1,12,1,0,11,2,0,1,274,5.078194916936673,2021-05-09,2021-05-30,-21 days,15,0.8129244743100079
1528,53,10,17,4,0,1,25,11,0,1,13,1,0,11,1,0,0,276,5.073004584223506,2021-05-09,2021-05-30,-21 days,14,0.818912356517809
1529,54,11,16,5,0,1,25,12,0,0,13,1,0,11,1,0,1,277,5.056054123899523,2021-05-09,2021-05-30,-21 days,15,0.8170652465600078
1530,53,10,16,5,0,1,25,11,0,0,13,0,0,12,2,0,0,278,5.017826488521317,2021-05-09,2021-05-30,-21 days,14,0.8152615644973696
1531,54,10,17,4,0,0,24,12,0,1,13,1,0,12,2,0,0,275,4.97254345574988,2021-05-09,2021-05-30,-21 days,14,0.8181048288060028
1532,53,11,17,4,0,0,25,12,0,1,12,1,0,12,2,0,1,275,4.918560924760776,2021-05-09,2021-05-30,-21 days,14,0.8135743673024257
1533,38,7,9,2,0,3,20,5,0,0,7,0,1,10,0,0,1,198,3.0049154107631675,2021-05-09,2021-05-30,-21 days,12,0.8155985864623255
1534,28,7,8,2,0,2,18,6,0,0,6,0,0,6,1,0,1,149,2.503175634871389,2018-03-24,2018-04-11,-18 days,12,0.8193456614509246
1535,38,8,9,1,0,3,19,6,0,0,8,0,1,10,1,0,0,198,2.98916442286511,2021-05-09,2021-05-30,-21 days,11,0.8172533323204466
1536,38,7,8,1,0,2,20,6,0,0,8,0,0,9,0,0,0,199,3.0659509573525368,2021-05-09,2021-05-30,-21 days,11,0.8194337031241108
1537,38,8,9,1,0,2,19,6,0,0,7,0,1,10,1,0,0,196,2.979451111109415,2021-05-09,2021-05-30,-21 days,11,0.8210880263137932
1538,38,7,9,1,0,2,19,6,0,0,8,0,1,9,0,0,1,194,3.061685481742029,2021-05-09,2021-05-30,-21 days,12,0.8165586817792858
1539,38,8,8,2,0,2,20,5,0,0,7,0,0,9,0,0,1,198,3.019693889249058,2021-05-09,2021-05-30,-21 days,11,0.8157389853085029
1540,62,7,22,4,0,2,32,14,0,0,7,0,2,5,1,0,3,281,7.062998239991068,2021-05-09,2021-05-30,-21 days,14,0.8174537535349455
1541,61,8,22,4,0,2,33,14,0,0,7,0,1,5,1,0,3,278,6.880098063702405,2021-05-09,2021-05-30,-21 days,14,0.818454459706953
1542,62,7,22,3,0,1,33,13,0,0,7,0,1,5,0,0,2,276,7.025887668408988,2021-05-09,2021-05-30,-21 days,15,0.8206614433867223
1543,62,7,23,3,0,2,32,14,0,0,6,0,1,6,0,0,3,278,6.9426876009194265,2021-05-09,2021-05-30,-21 days,15,0.8159264834311099
1544,61,7,22,3,0,2,32,13,0,0,6,0,1,6,0,0,3,277,6.983850089989093,2021-05-09,2021-05-30,-21 days,15,0.8153910702967219
1545,61,7,22,3,0,2,33,13,0,0,7,0,1,6,1,0,2,276,7.0246990065194845,2021-05-09,2021-05-30,-21 days,15,0.8176718986529946
1546,61,8,23,4,0,2,32,13,0,0,6,0,2,5,1,0,3,279,7.071579003581525,2021-05-09,2021-05-30,-21 days,14,0.8149739447777283
1547,56,10,16,2,0,4,30,8,2,0,1,3,0,5,1,0,0,231,5.113596456828387,2021-05-09,2021-05-30,-21 days,15,0.8186723674855207
1548,56,9,15,2,0,4,29,9,2,0,2,3,0,5,0,0,0,227,5.021854590504447,2021-05-09,2021-05-30,-21 days,14,0.8170529206521119
1549,56,10,15,1,0,4,29,8,2,1,1,2,0,5,1,0,0,229,5.10029177855348,2021-05-09,2021-05-30,-21 days,15,0.8178727217753633
1550,57,10,16,1,0,3,29,8,2,1,2,3,0,5,0,0,0,231,5.07212309105302,2021-05-09,2021-05-30,-21 days,15,0.8170588676950908
1551,56,9,15,1,0,3,30,8,2,1,2,3,0,5,1,0,0,229,5.084571224613554,2021-05-09,2021-05-30,-21 days,15,0.8188329224973968
1552,57,9,16,2,0,4,30,9,1,1,2,2,0,5,1,0,0,228,5.097898548028787,2021-05-09,2021-05-30,-21 days,15,0.8187189365778336
1553,56,9,16,1,0,3,30,8,1,0,2,2,0,6,0,0,0,230,4.939544150093355,2021-05-09,2021-05-30,-21 days,15,0.8170558715414626
1554,54,6,13,2,0,0,16,4,3,0,7,1,0,7,0,0,1,259,3.079464355765824,2021-05-09,2021-05-30,-21 days,14,0.8180052917185119
1555,55,7,13,2,0,0,15,4,2,0,6,2,0,7,0,0,0,256,3.016019656018362,2021-05-09,2021-05-30,-21 days,15,0.8175760067339828
1556,55,7,13,1,0,0,16,3,3,0,6,1,0,8,0,0,0,259,2.9990084990676347,2021-05-09,2021-05-30,-21 days,14,0.8175229250183385
1557,55,6,14,2,0,0,15,4,3,0,6,1,0,7,0,0,0,258,3.0248563002107898,2021-05-09,2021-05-30,-21 days,15,0.8189980178366072
1558,54,7,14,2,0,0,15,3,2,0,6,1,0,7,1,0,0,261,3.0102934787968505,2021-05-09,2021-05-30,-21 days,14,0.8168258353865716
1559,54,6,14,2,0,0,15,4,3,0,6,1,0,7,1,0,0,258,2.972853214211613,2021-05-09,2021-05-30,-21 days,14,0.8189332737316868
1560,55,6,14,1,0,0,16,3,3,0,6,2,0,7,0,0,0,259,2.9529451732808933,2021-05-09,2021-05-30,-21 days,14,0.8174123307758209
1561,34,1,6,0,0,1,9,1,0,0,4,1,0,13,1,0,0,175,1.0308476837103695,2021-05-09,2021-05-30,-21 days,15,0.8207613164244008
1562,35,2,6,0,0,1,10,2,0,0,4,1,0,12,0,0,0,174,0.922502737976812,2021-05-09,2021-05-30,-21 days,14,0.817507450872236
1563,35,1,6,0,0,0,9,1,0,0,4,0,0,12,0,0,0,174,0.9968379455251878,2021-05-09,2021-05-30,-21 days,15,0.813892739575874
1564,34,2,6,0,0,1,9,1,0,0,4,0,0,12,0,0,0,173,1.0322530388489644,2021-05-09,2021-05-30,-21 days,15,0.8189172177221135
1565,34,1,6,0,0,0,10,1,0,0,5,1,0,13,0,0,0,174,0.9702971344530997,2021-05-09,2021-05-30,-21 days,15,0.8160054657254231
1566,34,2,6,0,0,0,9,2,0,0,4,0,0,12,1,0,0,175,1.1566326202977864,2021-05-09,2021-05-30,-21 days,14,0.8203979163187441
1567,35,1,7,0,0,1,10,1,0,0,5,1,0,12,1,0,0,173,0.9682589731468098,2021-05-09,2021-05-30,-21 days,15,0.819317865839884
1568,63,8,14,4,0,2,28,15,0,0,3,1,0,23,1,0,0,281,6.9570817097580715,2021-05-09,2021-05-30,-21 days,14,0.8217764948229807
1569,62,7,14,4,0,2,28,15,0,0,4,0,0,23,0,0,0,277,7.045486265893745,2021-05-09,2021-05-30,-21 days,14,0.8159274118922614
1570,62,7,15,3,0,3,27,15,0,0,4,1,0,22,1,0,0,279,7.009814509782239,2021-05-09,2021-05-30,-21 days,15,0.8168175378166292
1571,63,7,14,4,0,3,27,14,0,0,4,1,0,22,1,0,0,279,7.003556769628175,2021-05-09,2021-05-30,-21 days,15,0.8260680136863591
1572,62,7,14,3,0,3,27,14,0,0,3,1,0,22,0,0,0,281,7.012039390333851,2021-05-09,2021-05-30,-21 days,15,0.8172584818828459
1573,63,7,15,3,0,3,27,14,0,0,3,0,0,23,0,0,0,281,6.876459120286064,2021-05-09,2021-05-30,-21 days,14,0.8219427709965185
1574,63,7,15,3,0,2,27,14,0,0,4,0,0,22,0,0,0,279,7.072255641900442,2021-05-09,2021-05-30,-21 days,14,0.8165980070092083
1575,17,5,7,1,0,2,16,6,0,0,4,0,0,2,1,0,1,98,1.9628889243318857,2021-05-09,2021-05-30,-21 days,13,0.8204970138068804
1576,16,5,7,1,0,1,16,7,0,0,3,0,0,3,0,0,1,100,2.0203642081276336,2021-05-09,2021-05-30,-21 days,13,0.8185250958124274
1577,26,6,8,2,0,2,17,6,0,0,5,0,0,6,1,0,1,143,2.4360135071857005,2018-03-24,2018-04-11,-18 days,12,0.8193456614509246
1578,23,6,8,2,0,2,17,6,0,0,5,0,0,5,1,0,1,130,2.302699623837814,2018-03-24,2018-04-11,-18 days,12,0.8193456614509246
1579,16,6,8,1,0,1,15,7,0,0,3,0,0,3,1,0,1,99,1.9253049692912065,2021-05-09,2021-05-30,-21 days,12,0.8202888347661224
1580,16,6,8,1,0,2,15,6,0,0,3,1,0,3,1,0,0,99,1.9641121947668332,2021-05-09,2021-05-30,-21 days,13,0.8218760445370324
1581,17,5,8,1,0,1,16,7,0,0,3,1,0,3,0,0,1,99,1.9984234707579183,2021-05-09,2021-05-30,-21 days,12,0.8210607208893914
1582,49,9,11,2,0,2,24,7,0,0,10,1,0,14,1,0,0,252,6.069011259838567,2021-05-09,2021-05-30,-21 days,14,0.8208016182481715
1583,49,10,12,3,0,2,24,7,0,1,9,0,0,15,0,0,0,252,5.985762166343949,2021-05-09,2021-05-30,-21 days,15,0.8214368683396569
1584,48,9,11,2,0,3,24,6,0,1,9,0,0,15,0,0,0,254,6.032695510202384,2021-05-09,2021-05-30,-21 days,14,0.8207995467928855
1585,48,10,12,3,0,2,24,6,0,0,10,1,0,14,0,0,0,252,6.1564753113377515,2021-05-09,2021-05-30,-21 days,14,0.8206924114743969
1586,48,9,12,2,0,3,24,6,0,0,10,0,0,15,0,0,0,256,6.005281075414662,2021-05-09,2021-05-30,-21 days,15,0.8197915854824531
1587,48,10,11,3,0,3,24,6,0,1,9,1,0,14,1,0,0,252,5.896316313130272,2021-05-09,2021-05-30,-21 days,14,0.8173219877350756
1588,48,10,11,3,0,3,24,6,0,1,9,0,0,15,0,0,0,251,6.052130830351586,2021-05-09,2021-05-30,-21 days,15,0.8216974644236422
1589,20,0,3,0,0,0,3,0,0,0,1,1,0,5,1,0,0,111,1.9911306763375891,2021-05-09,2021-05-30,-21 days,8,0.8208963940887658
1590,19,1,3,1,0,0,3,0,0,0,1,1,0,4,0,1,0,112,1.9479826723383118,2021-05-09,2021-05-30,-21 days,7,0.820255278347925
1591,19,1,2,1,0,0,3,0,0,0,1,1,0,5,0,0,0,107,2.0176427960818364,2021-05-09,2021-05-30,-21 days,8,0.8227064818768597
1592,19,1,3,1,0,0,3,0,0,0,1,2,0,4,1,0,0,107,2.0171725321937504,2021-05-09,2021-05-30,-21 days,8,0.8222376547207334
1593,20,0,3,0,0,0,3,0,0,0,0,2,0,4,1,1,0,110,1.9730530917904519,2021-05-09,2021-05-30,-21 days,7,0.8221750558022539
1594,20,0,3,1,0,0,3,0,0,0,1,2,0,4,1,0,0,111,2.0854448435264383,2021-05-09,2021-05-30,-21 days,7,0.8249787958523508
1595,19,1,2,0,0,0,3,0,0,0,1,1,0,4,0,1,0,112,1.9890696092566709,2021-05-09,2021-05-30,-21 days,7,0.8198192103321831
1596,62,13,24,3,0,10,62,22,0,0,3,0,0,8,0,0,0,225,8.041510445423215,2021-05-09,2021-05-30,-21 days,15,0.8204017231367581
1597,61,14,25,4,0,11,61,21,0,0,3,0,1,8,0,0,0,224,7.861534670375084,2021-05-09,2021-05-30,-21 days,15,0.8248683065453758
1598,61,13,24,4,0,11,62,22,0,0,4,0,1,7,0,0,0,222,7.976369694849782,2021-05-09,2021-05-30,-21 days,14,0.8226667494693605
1599,62,13,24,4,0,11,62,21,0,0,3,0,0,8,0,0,0,224,8.046463864939971,2021-05-09,2021-05-30,-21 days,15,0.8224436100330693
1600,62,13,25,4,0,11,61,21,0,0,4,0,0,8,0,0,0,225,8.065804371943845,2021-05-09,2021-05-30,-21 days,14,0.825188284850721
1601,62,14,25,3,0,10,61,22,0,0,3,0,1,7,0,0,0,223,8.15092929960285,2021-05-09,2021-05-30,-21 days,14,0.8251461521899274
1602,62,13,24,3,0,10,61,21,0,0,4,0,1,8,0,0,0,224,7.992178027767001,2021-05-09,2021-05-30,-21 days,15,0.8206566672330516
1603,44,12,17,2,0,2,26,8,3,0,16,0,1,8,0,0,0,284,4.118834952749326,2021-05-09,2021-05-30,-21 days,14,0.8240475811794535
1604,45,13,16,2,0,2,25,9,3,0,16,0,1,7,0,0,0,287,3.9173972656007323,2021-05-09,2021-05-30,-21 days,14,0.8275733931603002
1605,44,12,16,3,0,1,26,9,3,0,15,0,1,8,0,0,0,284,4.054553656219431,2021-05-09,2021-05-30,-21 days,15,0.8210513868267223
1606,44,13,17,2,0,2,25,9,3,0,16,0,2,8,0,0,0,281,4.104122386125977,2021-05-09,2021-05-30,-21 days,15,0.8213073512541003
1607,44,12,17,3,0,1,26,8,3,0,15,0,2,7,0,0,0,288,4.074026069030157,2021-05-09,2021-05-30,-21 days,15,0.8259641603622688
1608,45,13,16,2,0,1,26,9,3,0,16,0,1,7,0,0,0,284,4.0268646291765595,2021-05-09,2021-05-30,-21 days,14,0.8223075765546586
